zip_code,date,core_count,broad_count,eligible_all_count,temp_high_f,temp_mean_f,temp_low_f,heatwave_p90_3day
91901,2018-07-01,0,0,1,85.1,71.0,58.5,0
91901,2018-07-02,0,0,0,85.1,71.6,59.0,0
91901,2018-07-03,0,0,4,83.6,70.9,59.5,0
91901,2018-07-04,1,1,1,88.7,73.5,59.3,0
91901,2018-07-05,0,0,3,98.3,80.4,62.5,1
91901,2018-07-06,0,0,1,109.7,92.4,73.9,1
91901,2018-07-07,0,0,1,103.0,90.5,80.6,1
91901,2018-07-08,0,0,0,96.2,86.6,78.9,1
91901,2018-07-09,0,0,0,94.0,81.7,73.2,0
91901,2018-07-10,0,0,2,82.3,76.8,71.2,0
91901,2018-07-11,0,0,1,86.9,76.7,68.8,0
91901,2018-07-12,0,0,1,86.9,76.8,68.9,0
91901,2018-07-13,0,0,5,89.0,77.5,68.1,0
91901,2018-07-14,0,0,2,90.4,77.9,68.2,0
91901,2018-07-15,0,0,3,89.3,77.6,68.4,0
91901,2018-07-16,0,0,1,89.4,76.7,67.9,0
91901,2018-07-17,1,1,2,89.6,76.7,66.5,0
91901,2018-07-18,0,0,2,89.6,76.9,68.0,0
91901,2018-07-19,0,0,4,87.9,76.7,69.1,0
91901,2018-07-20,0,0,2,84.5,75.2,67.4,0
91901,2018-07-21,0,0,0,90.3,76.5,66.1,0
91901,2018-07-22,1,1,1,92.9,79.0,67.1,0
91901,2018-07-23,1,1,5,98.8,83.7,71.6,1
91901,2018-07-24,0,0,1,100.5,87.1,75.2,1
91901,2018-07-25,0,0,0,99.3,86.4,74.6,1
91901,2018-07-26,0,0,1,97.1,84.8,75.6,1
91901,2018-07-27,0,0,2,98.9,83.8,72.7,1
91901,2018-07-28,0,0,6,92.4,81.3,71.9,0
91901,2018-07-29,0,0,6,93.1,80.7,70.4,0
91901,2018-07-30,0,0,2,93.0,82.2,73.4,0
91901,2018-07-31,0,0,5,93.7,82.7,74.9,0
91901,2018-08-01,0,0,1,95.5,82.0,73.4,0
91901,2018-08-02,0,0,4,89.4,79.7,72.8,0
91901,2018-08-03,0,0,1,94.1,81.3,69.5,0
91901,2018-08-04,0,0,0,95.3,81.8,70.3,0
91901,2018-08-05,0,0,3,96.2,81.7,67.1,1
91901,2018-08-06,1,1,1,99.9,85.3,71.4,1
91901,2018-08-07,0,0,1,100.6,86.7,75.3,1
91901,2018-08-08,0,0,3,96.8,83.2,71.4,1
91901,2018-08-09,0,0,0,97.1,83.8,72.3,1
91901,2018-08-10,0,0,2,89.2,80.9,74.0,0
91901,2018-08-11,0,0,6,92.2,78.7,70.8,0
91901,2018-08-12,0,0,1,88.7,76.7,69.4,0
91901,2018-08-13,0,0,3,88.3,75.8,67.2,0
91901,2018-08-14,0,0,2,87.7,75.2,66.1,0
91901,2018-08-15,1,1,1,88.4,75.6,67.3,0
91901,2018-08-16,0,0,2,88.0,77.2,68.1,0
91901,2018-08-17,0,0,0,90.3,77.8,69.4,0
91901,2018-08-18,0,0,0,89.4,77.7,69.7,0
91901,2018-08-19,0,0,0,89.7,78.0,68.6,0
91901,2018-08-20,0,1,4,87.7,77.0,68.8,0
91901,2018-08-21,0,0,0,89.9,76.8,68.3,0
91901,2018-08-22,0,0,2,88.9,76.5,67.2,0
91901,2018-08-23,1,1,1,88.5,75.2,65.6,0
91901,2018-08-24,0,0,8,86.0,73.3,64.9,0
91901,2018-08-25,0,0,4,86.7,73.1,63.1,0
91901,2018-08-26,0,0,0,87.8,73.2,61.7,0
91901,2018-08-27,0,0,0,86.7,73.1,62.6,0
91901,2018-08-28,0,0,3,86.6,73.7,62.8,0
91901,2018-08-29,0,0,1,91.7,76.3,64.2,0
91901,2018-08-30,0,0,1,94.1,77.7,65.8,0
91901,2018-08-31,0,0,2,89.6,76.1,65.3,0
91901,2018-09-01,0,0,0,85.0,72.7,63.5,0
91901,2018-09-02,0,0,2,85.1,70.6,61.7,0
91901,2018-09-03,0,0,2,85.5,71.8,62.8,0
91901,2018-09-04,1,1,2,85.3,72.8,63.1,0
91901,2018-09-05,1,1,2,86.1,73.4,64.2,0
91901,2018-09-06,0,0,6,87.0,74.5,64.3,0
91901,2018-09-07,0,0,5,92.6,77.9,65.1,0
91901,2018-09-08,0,0,0,98.2,83.8,72.3,0
91901,2018-09-09,0,0,0,95.3,82.1,71.0,0
91901,2018-09-10,0,0,2,91.4,76.6,65.7,0
91901,2018-09-11,0,0,0,87.8,74.3,64.3,0
91901,2018-09-12,0,0,5,88.9,74.2,61.4,0
91901,2018-09-13,0,0,3,91.8,76.8,64.3,0
91901,2018-09-14,1,1,5,93.7,79.6,69.1,0
91901,2018-09-15,0,0,1,91.4,77.6,66.5,0
91901,2018-09-16,0,0,2,90.0,77.3,68.3,0
91901,2018-09-17,0,0,0,89.9,76.4,66.4,0
91901,2018-09-18,0,0,3,89.7,74.7,64.3,0
91901,2018-09-19,0,0,4,87.2,72.5,60.9,0
91901,2018-09-20,0,0,0,85.4,72.8,61.8,0
91901,2018-09-21,0,0,5,88.5,74.7,61.6,0
91901,2018-09-22,0,0,2,91.5,78.3,69.1,0
91901,2018-09-23,0,0,0,86.8,75.0,66.8,0
91901,2018-09-24,0,0,1,80.4,69.2,61.0,0
91901,2018-09-25,0,0,1,84.5,70.7,60.7,0
91901,2018-09-26,0,0,1,90.0,75.3,62.2,0
91901,2018-09-27,0,0,3,93.2,77.7,66.1,0
91901,2018-09-28,1,1,2,87.8,75.4,65.5,0
91901,2018-09-29,0,0,0,86.2,73.8,64.1,0
91901,2018-09-30,1,1,2,87.9,74.6,65.6,0
91901,2018-10-01,0,0,2,85.5,75.6,68.5,0
91901,2018-10-02,0,0,2,79.7,71.5,66.0,0
91901,2018-10-03,0,0,2,77.2,67.7,63.5,0
91901,2018-10-04,0,0,0,72.5,64.8,60.2,0
91901,2018-10-05,0,1,4,77.0,65.5,58.5,0
91901,2018-10-06,1,1,1,71.8,63.6,58.1,0
91901,2018-10-07,0,0,2,70.1,62.6,57.1,0
91901,2018-10-08,0,0,1,74.1,63.6,56.9,0
91901,2018-10-09,0,0,2,75.6,63.5,56.7,0
91901,2018-10-10,0,0,2,72.4,61.4,52.1,0
91901,2018-10-11,0,0,0,71.5,62.0,56.0,0
91901,2018-10-12,0,0,1,78.3,64.9,55.7,0
91901,2018-10-13,1,1,2,63.5,59.8,57.2,0
91901,2018-10-14,0,0,1,72.9,61.7,54.3,0
91901,2018-10-15,0,0,0,70.4,62.3,53.6,0
91901,2018-10-16,0,0,2,72.6,59.9,48.7,0
91901,2018-10-17,0,1,1,74.3,61.5,50.9,0
91901,2018-10-18,0,0,4,78.3,64.6,53.4,0
91901,2018-10-19,1,1,3,81.1,67.5,56.1,0
91901,2018-10-20,1,1,4,82.8,68.2,56.3,0
91901,2018-10-21,0,0,1,78.8,67.2,58.5,0
91901,2018-10-22,0,1,4,77.7,65.5,57.7,0
91901,2018-10-23,0,0,3,78.4,67.1,57.0,0
91901,2018-10-24,0,0,1,80.1,67.4,56.8,0
91901,2018-10-25,0,0,1,81.9,68.4,56.6,0
91901,2018-10-26,0,0,0,87.8,72.5,59.8,0
91901,2018-10-27,2,2,2,89.6,73.6,62.4,0
91901,2018-10-28,1,1,2,87.9,71.6,61.3,0
91901,2018-10-29,0,0,1,81.9,68.9,60.8,0
91901,2018-10-30,1,1,3,74.3,64.1,57.2,0
91901,2018-10-31,1,1,2,77.9,64.8,53.9,0
91901,2018-11-01,0,0,3,80.9,66.3,53.7,0
91901,2018-11-02,0,0,2,85.1,70.1,58.5,0
91901,2018-11-03,0,0,1,86.4,72.2,59.5,0
91901,2018-11-04,1,1,1,83.9,69.9,60.7,0
91901,2018-11-05,0,0,0,77.8,66.0,57.0,0
91901,2018-11-06,0,0,1,76.8,64.0,57.1,0
91901,2018-11-07,0,0,0,75.1,62.9,54.9,0
91901,2018-11-08,0,0,8,77.6,64.7,52.7,0
91901,2018-11-09,0,0,2,74.7,63.5,55.9,0
91901,2018-11-10,0,0,0,76.4,62.0,51.8,0
91901,2018-11-11,0,0,1,73.8,59.5,47.2,0
91901,2018-11-12,1,1,2,66.8,57.7,50.2,0
91901,2018-11-13,0,0,0,65.2,57.1,52.4,0
91901,2018-11-14,1,1,1,70.6,60.1,53.1,0
91901,2018-11-15,0,0,2,75.2,61.2,50.2,0
91901,2018-11-16,0,0,6,74.6,60.7,49.9,0
91901,2018-11-17,0,0,3,72.5,59.1,49.8,0
91901,2018-11-18,1,1,1,75.2,60.2,48.7,0
91901,2018-11-19,0,0,3,72.6,60.0,51.3,0
91901,2018-11-20,0,0,0,70.0,58.2,50.2,0
91901,2018-11-21,0,0,0,69.3,56.9,46.3,0
91901,2018-11-22,0,0,0,61.7,56.3,52.1,0
91901,2018-11-23,0,0,1,65.2,55.0,47.7,0
91901,2018-11-24,0,0,1,64.3,55.7,48.2,0
91901,2018-11-25,0,0,1,71.3,59.6,49.8,0
91901,2018-11-26,0,1,4,72.6,60.0,51.5,0
91901,2018-11-27,0,0,0,75.2,59.9,49.7,0
91901,2018-11-28,0,0,4,65.2,56.4,47.3,0
91901,2018-11-29,0,0,0,55.8,52.7,48.4,0
91901,2018-11-30,0,0,2,56.3,51.8,49.1,0
91901,2018-12-01,2,2,4,56.0,50.6,46.9,0
91901,2018-12-02,0,0,0,55.7,49.3,42.6,0
91901,2018-12-03,0,0,1,62.3,49.0,40.0,0
91901,2018-12-04,0,0,1,61.8,50.0,43.4,0
91901,2018-12-05,0,0,3,59.0,49.3,41.9,0
91901,2018-12-06,0,0,3,54.2,49.8,47.7,0
91901,2018-12-07,0,1,4,61.0,52.6,47.1,0
91901,2018-12-08,1,1,1,66.5,53.9,45.5,0
91901,2018-12-09,1,1,1,68.7,55.2,46.2,0
91901,2018-12-10,0,0,1,65.7,55.5,49.0,0
91901,2018-12-11,0,0,2,64.3,54.1,45.7,0
91901,2018-12-12,0,0,0,62.2,52.8,45.2,0
91901,2018-12-13,0,0,3,68.5,54.1,45.9,0
91901,2018-12-14,1,1,4,66.9,54.5,46.7,0
91901,2018-12-15,0,0,1,71.3,56.5,45.0,0
91901,2018-12-16,0,0,1,69.8,55.5,45.3,0
91901,2018-12-17,0,0,0,60.5,53.6,47.3,0
91901,2018-12-18,0,0,3,65.4,54.4,45.7,0
91901,2018-12-19,0,0,1,73.8,57.3,46.1,0
91901,2018-12-20,1,1,4,76.7,60.1,49.4,0
91901,2018-12-21,0,0,2,67.3,58.5,52.4,0
91901,2018-12-22,0,0,1,70.8,58.1,47.8,0
91901,2018-12-23,0,0,1,68.2,56.3,47.8,0
91901,2018-12-24,0,0,1,68.0,55.6,46.6,0
91901,2018-12-25,0,0,1,52.1,49.0,43.3,0
91901,2018-12-26,0,0,0,58.3,47.7,39.1,0
91901,2018-12-27,0,0,2,54.5,46.1,39.2,0
91901,2018-12-28,1,1,4,53.4,43.5,36.3,0
91901,2018-12-29,0,0,2,54.7,42.9,33.8,0
91901,2018-12-30,0,0,2,58.9,45.8,36.7,0
91901,2018-12-31,0,0,1,50.8,47.0,41.9,0
91901,2019-01-01,1,1,1,49.1,43.6,35.5,0
91901,2019-01-02,0,0,0,54.5,41.8,31.7,0
91901,2019-01-03,0,0,1,61.2,45.4,35.2,0
91901,2019-01-04,0,0,3,65.6,49.0,38.6,0
91901,2019-01-05,0,0,0,55.4,48.5,43.1,0
91901,2019-01-06,0,1,4,53.7,48.3,43.0,0
91901,2019-01-07,0,0,0,61.1,49.1,39.8,0
91901,2019-01-08,1,1,6,66.4,53.1,44.4,0
91901,2019-01-09,0,0,4,67.4,52.8,43.0,0
91901,2019-01-10,0,0,2,62.9,52.8,44.5,0
91901,2019-01-11,0,0,2,62.9,51.5,41.9,0
91901,2019-01-12,1,1,1,53.7,48.0,41.0,0
91901,2019-01-13,1,1,2,58.0,47.5,38.3,0
91901,2019-01-14,0,0,0,54.0,48.5,44.0,0
91901,2019-01-15,0,0,1,56.3,50.6,45.9,0
91901,2019-01-16,0,0,3,61.6,55.1,50.9,0
91901,2019-01-17,1,1,3,57.9,53.7,49.1,0
91901,2019-01-18,0,0,1,61.4,54.2,49.6,0
91901,2019-01-19,0,0,3,69.5,56.6,48.8,0
91901,2019-01-20,0,0,6,69.8,56.7,47.8,0
91901,2019-01-21,0,0,1,54.1,49.1,43.5,0
91901,2019-01-22,0,0,0,59.9,47.0,37.2,0
91901,2019-01-23,0,0,2,65.8,49.7,38.3,0
91901,2019-01-24,0,0,4,68.0,53.4,43.5,0
91901,2019-01-25,0,0,0,70.5,54.8,44.3,0
91901,2019-01-26,0,0,3,70.6,56.2,45.8,0
91901,2019-01-27,0,0,4,72.5,57.9,46.8,0
91901,2019-01-28,0,0,0,72.5,59.0,47.8,0
91901,2019-01-29,0,0,1,69.3,58.3,52.1,0
91901,2019-01-30,0,0,1,65.7,56.3,47.9,0
91901,2019-01-31,0,0,3,63.1,53.3,46.3,0
91901,2019-02-01,0,0,1,62.6,52.4,47.4,0
91901,2019-02-02,0,0,1,59.5,53.3,47.2,0
91901,2019-02-03,2,2,2,53.5,48.2,43.4,0
91901,2019-02-04,0,0,0,53.0,48.4,44.4,0
91901,2019-02-05,0,0,1,49.9,45.3,39.6,0
91901,2019-02-06,0,0,0,47.5,41.8,36.5,0
91901,2019-02-07,0,0,2,54.2,43.0,34.3,0
91901,2019-02-08,0,0,3,58.5,45.2,35.6,0
91901,2019-02-09,0,0,1,50.7,44.9,40.1,0
91901,2019-02-10,0,0,1,50.4,43.9,37.4,0
91901,2019-02-11,0,0,0,58.3,45.6,33.1,0
91901,2019-02-12,1,1,2,63.9,48.5,36.9,0
91901,2019-02-13,0,0,2,61.7,51.3,44.0,0
91901,2019-02-14,0,0,2,58.7,54.5,48.1,0
91901,2019-02-15,0,0,0,54.0,48.9,45.9,0
91901,2019-02-16,0,0,2,51.5,46.2,42.8,0
91901,2019-02-17,0,0,1,49.2,44.2,41.2,0
91901,2019-02-18,0,0,0,47.7,42.3,37.3,0
91901,2019-02-19,0,0,0,50.9,40.9,31.1,0
91901,2019-02-20,1,1,1,48.3,40.0,32.1,0
91901,2019-02-21,0,0,1,45.2,40.9,37.2,0
91901,2019-02-22,0,0,0,50.0,40.7,30.1,0
91901,2019-02-23,0,0,3,57.5,43.7,32.3,0
91901,2019-02-24,0,0,2,60.8,47.5,36.5,0
91901,2019-02-25,0,1,1,62.9,50.4,41.0,0
91901,2019-02-26,0,0,6,62.6,51.8,41.0,0
91901,2019-02-27,0,0,2,62.1,52.9,45.7,0
91901,2019-02-28,0,0,2,65.1,54.8,47.0,0
91901,2019-03-01,0,0,1,64.9,55.2,47.4,0
91901,2019-03-02,0,0,3,55.4,52.9,49.4,0
91901,2019-03-03,1,1,4,56.3,52.5,49.6,0
91901,2019-03-04,0,0,3,59.5,51.3,46.4,0
91901,2019-03-05,0,0,1,72.5,55.1,41.6,0
91901,2019-03-06,0,0,0,62.4,57.0,52.8,0
91901,2019-03-07,0,0,5,57.3,52.4,46.2,0
91901,2019-03-08,0,0,3,51.1,46.3,43.1,0
91901,2019-03-09,0,0,0,53.1,46.0,38.9,0
91901,2019-03-10,0,0,0,52.1,46.1,41.0,0
91901,2019-03-11,0,0,1,56.8,47.3,39.7,0
91901,2019-03-12,0,0,1,56.3,48.0,39.8,0
91901,2019-03-13,0,0,0,55.1,49.4,44.1,0
91901,2019-03-14,0,0,1,61.6,51.3,42.3,0
91901,2019-03-15,0,0,2,65.7,53.1,42.8,0
91901,2019-03-16,0,0,2,70.7,55.9,42.6,0
91901,2019-03-17,0,0,6,73.9,59.5,47.4,0
91901,2019-03-18,0,0,0,72.3,59.4,49.1,0
91901,2019-03-19,0,0,5,69.4,57.3,48.8,0
91901,2019-03-20,0,0,2,58.0,51.1,45.9,0
91901,2019-03-21,0,0,0,55.1,48.6,45.3,0
91901,2019-03-22,0,0,0,61.0,51.0,44.4,0
91901,2019-03-23,0,0,2,61.0,52.5,44.1,0
91901,2019-03-24,0,0,3,68.0,55.6,44.3,0
91901,2019-03-25,0,0,3,71.6,58.0,45.0,0
91901,2019-03-26,0,0,5,69.9,58.6,48.8,0
91901,2019-03-27,0,0,4,64.0,56.2,49.0,0
91901,2019-03-28,0,0,2,63.0,55.1,48.2,0
91901,2019-03-29,0,0,2,65.6,53.9,43.3,0
91901,2019-03-30,0,0,2,74.8,60.3,46.6,0
91901,2019-03-31,0,0,2,77.5,63.5,49.8,0
91901,2019-04-01,0,0,2,78.5,64.2,53.1,0
91901,2019-04-02,0,0,2,66.3,58.0,49.7,0
91901,2019-04-03,0,0,2,61.6,54.6,50.3,0
91901,2019-04-04,0,0,4,59.4,53.0,48.7,0
91901,2019-04-05,0,0,3,57.5,52.9,49.4,0
91901,2019-04-06,0,0,2,66.4,55.1,47.4,0
91901,2019-04-07,0,0,3,78.1,63.6,48.3,0
91901,2019-04-08,0,0,3,84.9,69.4,56.8,0
91901,2019-04-09,0,0,7,70.8,62.8,52.2,0
91901,2019-04-10,0,0,1,68.6,57.3,44.8,0
91901,2019-04-11,0,0,6,70.4,56.9,45.5,0
91901,2019-04-12,1,1,1,64.5,56.2,50.1,0
91901,2019-04-13,0,0,2,76.2,61.0,47.5,0
91901,2019-04-14,0,0,0,74.3,62.4,49.7,0
91901,2019-04-15,0,0,0,68.2,57.9,49.6,0
91901,2019-04-16,0,0,2,58.0,53.2,50.3,0
91901,2019-04-17,0,0,2,75.5,59.9,48.0,0
91901,2019-04-18,0,0,2,84.2,67.7,52.0,0
91901,2019-04-19,0,0,6,81.4,67.5,56.1,0
91901,2019-04-20,0,0,1,66.2,57.5,50.4,0
91901,2019-04-21,0,0,1,64.5,55.0,49.0,0
91901,2019-04-22,0,0,3,71.5,58.9,46.3,0
91901,2019-04-23,0,0,2,78.3,65.1,51.0,0
91901,2019-04-24,0,0,4,81.2,68.9,57.9,0
91901,2019-04-25,0,0,3,82.9,68.3,56.3,0
91901,2019-04-26,0,0,1,78.7,66.1,56.8,0
91901,2019-04-27,0,0,1,76.4,63.4,53.6,0
91901,2019-04-28,0,0,1,77.0,63.4,53.3,0
91901,2019-04-29,0,0,2,59.8,55.0,52.0,0
91901,2019-04-30,0,0,5,59.6,54.7,50.8,0
91901,2019-05-01,0,0,0,68.5,57.3,49.3,0
91901,2019-05-02,0,0,4,71.6,59.9,49.2,0
91901,2019-05-03,0,0,1,75.3,62.1,50.7,0
91901,2019-05-04,0,0,2,75.0,61.6,49.1,0
91901,2019-05-05,0,0,1,70.3,58.6,50.5,0
91901,2019-05-06,0,0,3,62.7,55.8,51.6,0
91901,2019-05-07,0,0,4,61.2,54.8,51.2,0
91901,2019-05-08,0,0,1,62.6,55.5,51.0,0
91901,2019-05-09,0,0,0,63.5,56.6,51.9,0
91901,2019-05-10,0,0,0,64.0,56.7,51.2,0
91901,2019-05-11,0,0,0,66.4,58.9,51.5,0
91901,2019-05-12,0,0,4,74.4,63.0,54.3,0
91901,2019-05-13,0,0,3,75.0,64.5,56.0,0
91901,2019-05-14,0,0,3,76.1,65.7,56.2,0
91901,2019-05-15,0,0,3,68.7,61.7,55.0,0
91901,2019-05-16,0,0,2,59.5,55.2,50.1,0
91901,2019-05-17,0,0,3,62.5,54.4,48.4,0
91901,2019-05-18,0,0,0,68.5,57.2,44.1,0
91901,2019-05-19,0,0,0,59.2,53.2,49.5,0
91901,2019-05-20,0,0,1,58.3,51.9,46.6,0
91901,2019-05-21,0,0,3,56.8,51.8,48.7,0
91901,2019-05-22,0,0,0,56.3,51.1,48.4,0
91901,2019-05-23,0,0,5,58.0,52.7,46.4,0
91901,2019-05-24,0,0,2,70.1,58.7,48.3,0
91901,2019-05-25,1,1,3,65.7,58.1,52.1,0
91901,2019-05-26,0,0,2,56.2,52.5,49.7,0
91901,2019-05-27,0,0,0,58.1,51.6,46.3,0
91901,2019-05-28,0,0,2,67.7,56.4,44.6,0
91901,2019-05-29,0,0,1,74.7,62.7,50.0,0
91901,2019-05-30,0,0,2,76.2,64.4,52.4,0
91901,2019-05-31,0,0,5,73.6,62.7,53.1,0
91901,2019-06-01,0,0,2,69.5,61.5,54.9,0
91901,2019-06-02,0,1,4,72.1,60.7,52.5,0
91901,2019-06-03,0,0,1,76.3,63.5,54.5,0
91901,2019-06-04,0,0,2,81.1,67.4,56.9,0
91901,2019-06-05,0,0,3,82.5,70.3,61.6,0
91901,2019-06-06,0,0,1,80.2,68.7,59.6,0
91901,2019-06-07,0,0,4,78.0,66.9,58.9,0
91901,2019-06-08,0,0,1,81.8,68.9,56.2,0
91901,2019-06-09,0,0,0,93.2,75.2,59.8,0
91901,2019-06-10,1,1,1,97.5,81.0,66.2,0
91901,2019-06-11,0,0,4,94.9,80.9,69.6,0
91901,2019-06-12,2,2,3,89.0,77.0,66.2,0
91901,2019-06-13,0,0,3,80.5,69.4,60.8,0
91901,2019-06-14,0,0,5,76.9,65.9,57.5,0
91901,2019-06-15,0,1,3,82.1,67.6,57.4,0
91901,2019-06-16,0,0,0,79.9,67.8,58.8,0
91901,2019-06-17,0,0,2,76.3,66.5,58.7,0
91901,2019-06-18,0,0,2,81.4,67.8,57.5,0
91901,2019-06-19,1,1,3,82.8,68.8,58.1,0
91901,2019-06-20,0,0,0,75.2,65.8,57.9,0
91901,2019-06-21,0,0,4,68.9,62.2,57.5,0
91901,2019-06-22,1,1,2,79.9,65.5,55.3,0
91901,2019-06-23,0,0,1,84.7,70.8,59.0,0
91901,2019-06-24,0,0,0,82.3,70.5,61.2,0
91901,2019-06-25,0,0,1,77.2,67.4,59.0,0
91901,2019-06-26,0,0,1,78.2,67.0,57.0,0
91901,2019-06-27,0,0,2,82.6,68.4,55.5,0
91901,2019-06-28,0,0,1,84.2,70.5,55.4,0
91901,2019-06-29,0,0,3,89.6,73.7,62.7,0
91901,2019-06-30,0,0,0,89.0,76.0,67.4,0
91901,2019-07-01,0,0,0,89.9,74.8,63.3,0
91901,2019-07-02,0,0,0,86.0,72.4,60.2,0
91901,2019-07-03,1,1,5,80.7,68.8,58.7,0
91901,2019-07-04,0,0,0,81.5,68.8,57.5,0
91901,2019-07-05,0,0,0,84.1,70.0,55.7,0
91901,2019-07-06,0,0,5,85.3,71.2,57.9,0
91901,2019-07-07,0,0,2,82.6,68.5,59.4,0
91901,2019-07-08,0,0,3,79.2,67.4,58.1,0
91901,2019-07-09,0,0,2,85.1,70.4,55.7,0
91901,2019-07-10,0,0,1,88.4,73.7,59.0,0
91901,2019-07-11,0,0,2,92.9,77.1,63.3,0
91901,2019-07-12,0,0,1,95.0,80.3,65.7,0
91901,2019-07-13,0,0,0,93.0,81.8,69.8,0
91901,2019-07-14,0,0,0,93.6,79.5,66.1,0
91901,2019-07-15,0,0,1,96.0,81.6,68.8,0
91901,2019-07-16,0,0,0,91.7,79.2,68.3,0
91901,2019-07-17,0,1,5,86.6,74.6,63.5,0
91901,2019-07-18,0,0,3,87.5,74.1,63.1,0
91901,2019-07-19,0,0,1,84.8,71.8,60.2,0
91901,2019-07-20,0,0,0,86.7,73.1,60.9,0
91901,2019-07-21,0,0,2,92.4,76.9,63.2,0
91901,2019-07-22,0,0,3,93.4,80.1,68.2,0
91901,2019-07-23,0,0,3,96.8,82.8,74.4,0
91901,2019-07-24,0,0,4,93.8,82.6,72.8,0
91901,2019-07-25,0,0,1,92.2,82.0,74.2,0
91901,2019-07-26,0,0,2,93.5,82.3,71.1,0
91901,2019-07-27,0,0,1,94.9,83.1,71.2,0
91901,2019-07-28,0,0,2,92.4,81.4,70.5,0
91901,2019-07-29,0,0,3,93.7,80.3,69.8,0
91901,2019-07-30,0,0,0,90.5,78.4,67.0,0
91901,2019-07-31,0,0,2,89.1,77.2,68.3,0
91901,2019-08-01,0,0,5,93.0,78.7,67.3,0
91901,2019-08-02,0,0,0,94.0,80.6,68.6,0
91901,2019-08-03,0,0,0,94.0,80.6,71.0,0
91901,2019-08-04,0,0,1,93.5,80.9,70.0,0
91901,2019-08-05,0,0,2,96.8,81.5,68.0,0
91901,2019-08-06,0,0,0,93.8,79.9,68.6,0
91901,2019-08-07,0,0,0,90.3,77.8,70.0,0
91901,2019-08-08,0,0,3,89.1,76.2,67.1,0
91901,2019-08-09,0,0,6,89.2,75.6,65.6,0
91901,2019-08-10,0,0,2,86.1,73.1,62.8,0
91901,2019-08-11,0,0,0,85.9,72.2,60.8,0
91901,2019-08-12,0,0,2,88.9,74.2,61.1,0
91901,2019-08-13,0,0,3,93.2,78.1,62.8,0
91901,2019-08-14,0,0,0,97.7,82.7,70.7,0
91901,2019-08-15,0,0,1,97.6,82.5,69.9,0
91901,2019-08-16,0,0,1,92.0,78.0,67.1,0
91901,2019-08-17,0,0,3,86.4,73.0,61.8,0
91901,2019-08-18,0,0,0,87.5,73.2,61.8,0
91901,2019-08-19,1,1,1,90.5,76.1,63.7,0
91901,2019-08-20,0,0,0,93.3,78.5,67.1,0
91901,2019-08-21,0,0,0,96.3,80.5,68.4,0
91901,2019-08-22,0,0,2,91.8,77.8,66.5,0
91901,2019-08-23,0,0,1,87.6,74.1,63.6,0
91901,2019-08-24,0,0,3,94.0,77.7,63.0,0
91901,2019-08-25,0,0,2,94.3,80.5,69.8,0
91901,2019-08-26,0,0,3,95.2,81.2,71.3,0
91901,2019-08-27,0,0,1,92.8,79.9,70.5,0
91901,2019-08-28,0,0,4,87.9,77.9,68.3,0
91901,2019-08-29,0,0,2,93.5,79.4,68.1,0
91901,2019-08-30,0,0,0,95.0,80.3,68.7,0
91901,2019-08-31,0,0,3,98.2,81.7,70.6,0
91901,2019-09-01,0,0,2,95.0,81.9,70.4,0
91901,2019-09-02,0,0,0,92.0,81.9,74.6,0
91901,2019-09-03,0,0,2,92.7,82.0,73.9,0
91901,2019-09-04,0,0,0,95.1,82.9,71.7,0
91901,2019-09-05,1,1,5,92.3,82.0,74.9,0
91901,2019-09-06,0,0,0,92.7,80.6,70.7,0
91901,2019-09-07,0,0,5,91.2,78.6,68.6,0
91901,2019-09-08,1,1,6,81.1,70.2,61.0,0
91901,2019-09-09,0,0,5,82.6,70.1,59.0,0
91901,2019-09-10,1,2,4,77.5,66.9,58.9,0
91901,2019-09-11,0,0,4,83.7,69.3,57.3,0
91901,2019-09-12,0,0,3,92.3,76.7,63.5,0
91901,2019-09-13,0,0,0,95.7,81.1,68.3,1
91901,2019-09-14,0,0,2,96.1,82.9,71.9,1
91901,2019-09-15,0,0,0,95.9,81.6,72.0,1
91901,2019-09-16,0,0,0,87.8,76.4,67.3,0
91901,2019-09-17,1,1,4,85.5,72.7,63.7,0
91901,2019-09-18,0,0,2,83.2,69.6,58.0,0
91901,2019-09-19,0,0,3,78.3,66.2,57.8,0
91901,2019-09-20,1,1,2,81.7,67.9,57.8,0
91901,2019-09-21,0,0,2,88.0,72.6,58.3,0
91901,2019-09-22,0,0,0,90.9,76.1,63.8,0
91901,2019-09-23,1,1,2,84.4,72.9,63.1,0
91901,2019-09-24,0,0,0,89.5,73.5,58.2,0
91901,2019-09-25,0,0,2,86.0,74.2,66.0,0
91901,2019-09-26,0,0,1,73.4,66.8,62.8,0
91901,2019-09-27,0,0,2,70.9,65.5,62.2,0
91901,2019-09-28,0,0,1,68.7,62.9,59.1,0
91901,2019-09-29,0,0,2,66.9,58.8,53.4,0
91901,2019-09-30,0,0,5,71.5,58.8,47.3,0
91901,2019-10-01,0,0,0,71.6,59.8,49.7,0
91901,2019-10-02,0,0,1,81.5,64.5,49.5,0
91901,2019-10-03,0,0,0,80.8,66.3,54.2,0
91901,2019-10-04,0,0,2,80.6,65.9,52.3,0
91901,2019-10-05,1,1,4,85.5,68.2,53.6,0
91901,2019-10-06,0,0,0,90.3,72.2,56.9,0
91901,2019-10-07,0,0,0,89.6,74.2,61.7,0
